id,user,university,course,start_date,end_date,ongoing,certificate,certificate_id,url,status,is_deleted,created_by,create_date,modify_date
443,32292,21062,1638,2024-07-01,2024-10-04,0,,,,1,0,,2025-10-28 00:00:00,2025-10-28 00:00:00
444,33072,21074,1280,2025-05-30,2026-05-31,0,"uploads/document/1761754969_62d1a6358ec8ebfb230a.jpg,",515,https://learn.microsoft.com/api/credentials/share/en-in/SouravGhosh-1548/515DA3B391A2011B?sharingId=F577BF20BB388964,1,0,,2025-10-29 00:00:00,2025-10-29 00:00:00
445,33168,21075,55,2021-04-23,2025-10-30,0,,,,1,0,,2025-10-30 00:00:00,2025-10-30 00:00:00
446,33175,21076,278,2025-04-01,2025-07-05,0,"uploads/document/1761794868_8342fdf75cd3e84945a2.jpg,",0,https://upskill.tutedude.com/certificate/TD-NITI-DA-1138,1,0,,2025-10-30 00:00:00,2025-10-30 00:00:00
447,33596,215,1306,2009-04-01,2013-10-31,0,"uploads/document/1761898838_5ea37e20b5564d6a2869.jpg,",121814,,1,0,,2025-10-31 00:00:00,2025-10-31 00:00:00
448,33733,20316,1725,2025-03-27,2025-03-27,0,"uploads/document/1761910762_6693588bc2ff769d5fdd.pdf,",,,1,0,,2025-10-31 00:00:00,2025-10-31 00:00:00
449,33733,20316,1726,2025-02-18,2025-02-18,0,"uploads/document/1761910826_c89bda74bc5cd567d0a1.pdf,",,,1,0,,2025-10-31 00:00:00,2025-10-31 00:00:00
450,33733,20316,1727,2025-04-15,2025-04-18,0,"uploads/document/1761910913_bf59607a0678defdaa99.pdf,",,,1,0,,2025-10-31 00:00:00,2025-10-31 00:00:00
451,33733,20316,1728,2025-03-26,2025-03-26,0,"uploads/document/1761910973_04c95e476c863f61faa3.pdf,",,,1,0,,2025-10-31 00:00:00,2025-10-31 00:00:00
452,33927,20415,1629,2007-04-26,2012-06-14,0,,406,,1,1,,2025-11-01 00:00:00,2025-11-01 00:00:00
453,33927,20866,1731,2024-03-04,2024-03-14,0,"uploads/document/1762016435_fc7afdb833c92d42f508.pdf,",,,1,0,,2025-11-01 00:00:00,2025-11-01 00:00:00
454,33927,20415,1629,2007-04-27,2012-06-21,0,"uploads/document/1762087826_457fecdf5422d634cdf8.pdf,",406,,1,0,,2025-11-01 00:00:00,2025-11-02 00:00:00
455,33927,20866,1731,2025-11-01,2025-11-01,0,"uploads/document/1762017370_1ca2aaac192acfc80a30.jpg,",,,1,0,,2025-11-01 00:00:00,2025-11-01 00:00:00
456,33927,21100,58,2024-11-02,2024-12-26,0,,,,1,0,,2025-11-02 00:00:00,2025-11-02 00:00:00
457,34548,190,1733,2021-06-15,2024-08-15,0,,,,1,0,,2025-11-02 00:00:00,2025-11-02 00:00:00
458,8650,21102,1638,2024-11-11,2025-03-24,0,,0,,1,0,,2025-11-03 00:00:00,2025-11-03 00:00:00
459,34949,630,587,2025-11-03,2025-11-03,0,,,,1,0,,2025-11-03 00:00:00,2025-11-03 00:00:00
460,35023,21106,1735,2014-01-01,2014-02-28,0,"uploads/document/1762215378_d43a0b2ef9c7e7428cd5.pdf,",,,1,0,,2025-11-04 00:00:00,2025-11-04 00:00:00
461,35482,527,1277,2013-03-01,2017-06-30,0,,,,1,0,,2025-11-05 00:00:00,2025-11-05 00:00:00
462,35902,439,1221,2021-11-05,2024-05-22,0,,,,1,0,,2025-11-06 00:00:00,2025-11-06 00:00:00
463,37463,561,1697,2020-07-01,2024-06-30,0,,,,1,0,,2025-11-10 00:00:00,2025-11-10 00:00:00
464,37916,21138,1205,2012-06-05,2013-07-18,0,,,,1,0,,2025-11-11 00:00:00,2025-11-11 00:00:00
465,37916,80,1198,2013-08-14,2015-04-14,0,"uploads/document/1762883291_95514a65ae7f54191606.jpg,",,,1,0,,2025-11-11 00:00:00,2025-11-11 00:00:00
466,37916,21139,1744,2015-06-10,2017-07-19,0,"uploads/document/1762883542_908b16fa0af900f6c1cb.pdf,",,,1,0,,2025-11-11 00:00:00,2025-11-11 00:00:00
467,26656,21028,48,2025-06-11,2025-06-30,0,,,,1,1,,2025-11-12 00:00:00,2025-11-12 00:00:00
468,38050,20316,1745,2023-09-07,2023-09-07,0,"uploads/document/1763036606_d4619d6079da7febffd4.pdf,",,,1,0,,2025-11-13 00:00:00,2025-11-13 00:00:00
469,38149,21143,1746,2019-06-01,2020-09-15,0,,,,1,0,,2025-11-15 00:00:00,2025-11-15 00:00:00
470,38172,217,1187,2021-03-15,2025-07-15,0,,,,1,0,,2025-11-16 00:00:00,2025-11-16 00:00:00
471,38293,21145,1748,2003-05-02,2006-11-16,0,"uploads/document/1763308401_3f84994a2e7d831b7860.jpg,",,,1,0,,2025-11-16 00:00:00,2025-11-16 00:00:00
472,38417,21148,1750,2018-09-01,2020-03-31,0,,,,1,0,,2025-11-17 00:00:00,2025-11-17 00:00:00
473,38417,21149,1751,2020-02-01,2020-03-31,0,,,,1,0,,2025-11-17 00:00:00,2025-11-17 00:00:00
474,38417,21150,1662,2021-01-01,2021-07-16,0,,,,1,0,,2025-11-17 00:00:00,2025-11-17 00:00:00
475,27624,20272,1371,2021-03-01,2022-10-22,0,,,,1,0,,2025-11-17 00:00:00,2025-11-17 00:00:00
476,38589,2,1220,2025-11-04,2025-11-28,1,,,,1,0,,2025-11-18 00:00:00,2025-11-18 00:00:00
477,38623,2,309,2024-11-18 00:00:00.000,2025-11-18 00:00:00.000,0,"uploads/document/1763449432_fce6a4a883fda51a477e.jpg,",,,1,0,,2025-11-18 00:00:00,2025-11-18 00:00:00
478,38630,3,1,2025-08-20,2027-07-17,1,,5453535,https://collarcheckbeta.com/,1,0,,2025-11-18 00:00:00,2025-11-18 00:00:00
479,38632,2,1220,2025-10-31,,0,,,,1,0,,2025-11-18 00:00:00,2025-11-18 00:00:00
480,38593,2,1642,2024-11-18 00:00:00.000,2025-11-18 00:00:00.000,0,,,,1,1,,2025-11-18 00:00:00,2025-11-18 00:00:00
481,38593,3,1642,2024-11-19 00:00:00.000,2025-11-19 00:00:00.000,0,,,,1,1,,2025-11-19 00:00:00,2025-11-19 00:00:00
482,38593,3,1220,2024-11-19 00:00:00.000,2025-11-19 00:00:00.000,0,"uploads/document/1763530698_b148ac903fe01039aba7.png,",,,1,1,,2025-11-19 00:00:00,2025-11-19 00:00:00
483,38593,2,1642,2024-11-19 00:00:00.000,2025-11-19 00:00:00.000,0,,,,1,1,,2025-11-19 00:00:00,2025-11-19 00:00:00
484,38593,2,1642,2025-11-09 00:00:00.000,2025-11-18 00:00:00.000,0,"uploads/document/1763543845_6a70d7601faf3d1dd267.png,",,,1,1,,2025-11-19 00:00:00,2025-11-19 00:00:00
485,38593,3,1642,2024-11-19 00:00:00.000,,1,,,,1,1,,2025-11-19 00:00:00,2025-11-25 00:00:00
487,38703,4,1201,2025-10-29,2025-11-28,0,,0,https://collarcheckbeta.com/,1,0,,2025-11-20 00:00:00,2025-11-20 00:00:00
488,38700,616,1236,2025-08-07,2025-12-19,1,,,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
489,26656,1,309,2025-11-13 00:00:00.000,2025-11-20 00:00:00.000,0,,,,1,1,,2025-11-21 00:00:00,2025-11-21 00:00:00
490,26656,1,309,2025-11-19 00:00:00.000,2025-11-19 00:00:00.000,0,,,,1,1,,2025-11-21 00:00:00,2025-11-21 00:00:00
491,38593,2,309,2024-11-21 00:00:00.000,2025-11-21 00:00:00.000,0,,,,1,1,,2025-11-21 00:00:00,2025-11-21 00:00:00
492,38721,1,1642,2025-11-21 00:00:00.000,,1,,,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
493,38721,2,1642,2025-11-04 00:00:00.000,,1,"uploads/document/1763724173_314a0d8c6f1ef70608c8.pdf,",,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
494,38722,2,1760,2025-11-06,2025-11-11,1,"uploads/document/1763724304_b3eb2e3fca59596e1545.png,",,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
495,38623,3,1642,2025-11-21 00:00:00.000,,1,"uploads/document/1763724344_b546aba3d1136e0be7ef.pdf,",,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
496,38721,2,1642,2025-11-05 00:00:00.000,,1,,,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
497,38721,1,1642,2025-11-04 00:00:00.000,2025-11-28 00:00:00.000,0,"uploads/document/1763725631_effb23513277184069c9.jpeg,",,,1,0,,2025-11-21 00:00:00,2025-11-21 00:00:00
498,5014,4,1604,2025-10-27,2025-11-20,0,,,,1,0,,2025-11-24 00:00:00,2025-11-26 00:00:00
499,38734,1,1220,2021-02-01,2025-12-02,1,,,,1,0,,2025-11-24 00:00:00,2025-11-24 00:00:00
501,38734,1,1642,2025-10-28,2025-12-05,1,,,,1,0,,2025-11-24 00:00:00,2025-11-24 00:00:00
502,26656,2,309,2025-11-18 00:00:00.000,2025-11-24 00:00:00.000,0,,0,bh,1,0,,2025-11-24 00:00:00,2025-11-24 00:00:00
503,38593,1,1194,2024-11-24 00:00:00.000,,1,,,,1,1,,2025-11-24 00:00:00,2025-11-24 00:00:00
504,38593,3,1739,2024-11-25 00:00:00.000,,1,,,,1,1,,2025-11-25 00:00:00,2025-11-26 00:00:00
505,38593,3,1642,2018-10-25 00:00:00.000,,1,,,,1,1,,2025-11-25 00:00:00,2025-11-25 00:00:00
506,38760,1,1642,2025-11-04 00:00:00.000,2025-11-29 00:00:00.000,0,,,,1,0,,2025-11-25 00:00:00,2025-11-25 00:00:00
507,38593,1,1642,2024-11-26 00:00:00.000,,1,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
508,38593,1,1642,2025-11-18 00:00:00.000,2025-11-26 00:00:00.000,0,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
509,38593,1,1642,2024-11-26 00:00:00.000,,1,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
510,38593,2,1646,2024-11-26 00:00:00.000,,1,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
511,38593,12,1489,2021-11-26 00:00:00.000,2025-11-04 00:00:00.000,0,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
512,38593,3,1441,2025-11-18 00:00:00.000,,1,,,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
513,38593,1,1287,2024-11-26 00:00:00.000,,1,"uploads/document/1764151813_133916a4ee3aee99e154.pdf,",,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
514,38593,1,1642,2024-11-16 00:00:00.000,2025-11-19 00:00:00.000,0,"uploads/document/1764154504_a6c9f9a17a85de48f0a6.png,",,,1,1,,2025-11-26 00:00:00,2025-11-26 00:00:00
516,38593,3,1194,2024-11-27 00:00:00.000,2025-11-27 00:00:00.000,0,,,,1,1,,2025-11-27 00:00:00,2025-12-17 00:00:00
517,38593,2,1219,2025-11-16 00:00:00.000,,1,"uploads/document/1764222540_78c3b53bfb953cae7519.pdf,",,,1,1,,2025-11-27 00:00:00,2025-12-13 00:00:00
518,38672,2,1194,2025-11-07,2025-11-29,0,,855,https://collarcheckbeta.com/,1,0,,2025-11-28 00:00:00,2025-11-28 00:00:00
519,38803,2,1220,2025-11-10,2025-11-29,0,,855,,1,1,,2025-11-28 00:00:00,2025-11-28 00:00:00
520,38740,1,1194,2025-11-09,2025-12-05,1,"uploads/document/1764333854_82aad4546df55587f674.pdf,uploads/document/1764333854_390c8d0d15d752628678.pdf,",,,1,0,,2025-11-28 00:00:00,2025-11-28 00:00:00
521,38803,3,1642,2025-11-14,2025-11-27,1,,,,1,0,,2025-11-28 00:00:00,2025-11-28 00:00:00
522,38800,12,4,2025-11-27,2025-11-30,0,"uploads/document/1764332134_06cdb57a786df1efd52b.pdf,",54545,collarcheck.com,1,0,,2025-11-28 00:00:00,2025-11-29 00:00:00
523,38797,3,824,2022-01-04,2023-06-05,0,,0,https://web.whatsapp.com/,1,0,,2025-11-28 00:00:00,2025-11-28 00:00:00
524,38797,24,1606,2023-10-18,2024-06-11,0,,0,https://web.whatsapp.com/,1,0,,2025-11-28 00:00:00,2025-11-28 00:00:00
525,134,2,1236,2023-01-02,2025-12-16,1,"uploads/document/1764590419_055fc905cd4f01b373f4.png,",,,1,0,,2025-12-01 00:00:00,2025-12-01 00:00:00
526,38845,3,760,2025-12-01,2025-12-31,1,"uploads/document/1764655532_c9f26299b36182464f8a.jpeg,",,,1,0,,2025-12-02 00:00:00,2025-12-02 00:00:00
527,38851,3,1763,2025-10-09,2025-12-31,0,"uploads/document/1764672013_07c83805a136d700faf8.jpeg,",,,1,0,,2025-12-02 00:00:00,2025-12-02 00:00:00
528,38855,1,824,2025-11-01,2026-01-08,1,"uploads/document/1764740516_c7f0cb570f6c43d9d1ef.pdf,",,,1,0,,2025-12-03 00:00:00,2025-12-03 00:00:00
529,639,7,105,2025-12-02,2025-12-18,0,"uploads/document/1765870768_762f52fe92335707d476.pdf,uploads/document/1765870768_6a2387dcfb294e8486c9.pdf,",,,1,0,,2025-12-05 00:00:00,2026-05-14 00:00:00
530,2670,28,1606,2022-02-06,2023-01-02,0,"uploads/document/1764938164_ba3b364f1a1cbb8c1856.pdf,",0,https://mantine.dev/,1,0,,2025-12-05 00:00:00,2025-12-05 00:00:00
531,2670,22,760,2021-01-12,2028-10-18,1,"uploads/document/1764939173_66de6cbf91285ebcc282.jpg,",0,https://mantine.dev/,1,0,,2025-12-05 00:00:00,2025-12-05 00:00:00
532,2670,19,128,2021-02-09,2028-06-05,1,"uploads/document/1764940150_6f42caf68e0357e0ea37.jpg,",0,https://mantine.dev/,1,0,,2025-12-05 00:00:00,2025-12-05 00:00:00
533,2670,29,1043,2024-02-20,2027-10-12,1,"uploads/document/1764940785_877ca17dc9db5a2c4ae1.png,",0,https://mantine.dev/,1,0,,2025-12-05 00:00:00,2025-12-05 00:00:00
534,38829,20245,1219,2025-10-16,2025-12-24,1,"uploads/document/1765622501_0aa4b4987b74829e5fd3.pdf,",,,1,0,,2025-12-13 00:00:00,2025-12-13 00:00:00
535,38860,1,1764,2025-04-03,2025-12-18,1,,23333444,,1,0,,2025-12-13 00:00:00,2025-12-13 00:00:00
536,38860,1,948,2025-12-19 00:00:00.000,2025-12-19 00:00:00.000,1,,,,1,1,,2025-12-16 00:00:00,2025-12-19 00:00:00
537,38593,2,1642,2021-12-17 00:00:00.000,,1,,,,1,1,,2025-12-17 00:00:00,2025-12-17 00:00:00
538,38593,3,1220,2024-12-17 00:00:00.000,,1,"uploads/document/1765963668_7ca02553a5a6bd787534.png,",,,1,1,,2025-12-17 00:00:00,2025-12-17 00:00:00
539,38593,2,1642,2025-12-17 00:00:00.000,,1,"uploads/document/1765964051_f398da93550f638b4e04.png,",,,1,1,,2025-12-17 00:00:00,2025-12-17 00:00:00
540,38593,1,1642,2025-12-17 00:00:00.000,2025-12-31 00:00:00.000,1,"uploads/document/1765964185_bde37b85dd2b2cb9c40f.png,",0,,1,1,,2025-12-17 00:00:00,2026-01-05 00:00:00
541,38894,3,1220,2025-12-04,2025-12-17,1,"uploads/document/1767000255_cd204ada2ef1861353f9.jpeg,uploads/document/1767000255_7c99a4458515574d1a0c.jpeg,",3242424,,1,0,,2025-12-29 00:00:00,2025-12-29 00:00:00
542,38918,1,1642,2025-12-03 00:00:00.000,2026-01-14 00:00:00.000,1,"uploads/document/1767009534_28eeeaf0fd5d698160ea.pdf,",,,1,0,,2025-12-29 00:00:00,2025-12-29 00:00:00
543,5014,10,1739,2025-12-11,2026-01-01,1,"uploads/document/3e78134761eac8f383f47ad092088d67d5b1896a587600bfc6e679cdc04eabf4.pdf,uploads/document/8d28cc9425a030067d86b282cc86301fca4a30aab6ece9b3e638f53cdda88b59.pdf,",,,1,0,,2025-12-30 00:00:00,2025-12-30 00:00:00
544,38938,1,1642,2026-01-05 00:00:00.000,2026-01-05 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",,,1,0,,2026-01-05 00:00:00,2026-01-05 00:00:00
545,38593,21163,1769,2026-01-05 00:00:00.000,2026-01-31 00:00:00.000,1,,,,1,1,,2026-01-05 00:00:00,2026-01-05 00:00:00
546,38593,1,309,2026-01-04,2026-01-31,1,,0,,1,1,,2026-01-05 00:00:00,2026-01-05 00:00:00
547,38593,1,1642,2026-01-01 00:00:00.000,2026-01-31 00:00:00.000,1,,0,https://collarcheckbeta.com/dashboard/user/certification,1,1,,2026-01-05 00:00:00,2026-01-05 00:00:00
548,38593,1,1220,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,1,,,,1,1,,2026-01-07 00:00:00,2026-01-07 00:00:00
549,38593,1,1220,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,1,"uploads/document/6e01a6009b22e51fb23e6b10f458e06548749465ff75e35edafe09782dd6d371.pdf,",,,1,1,,2026-01-07 00:00:00,2026-01-07 00:00:00
550,38593,1,1642,2026-01-01 00:00:00.000,2026-01-07 00:00:00.000,0,"uploads/document/4c44f84787da1d245f6e9fcd32bdcc787f2c08190922ed6efe2f85858450af3c.png,",0,,1,1,,2026-01-07 00:00:00,2026-01-07 00:00:00
551,38593,1,1642,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",0,https//aospo.so.coms,1,1,,2026-01-07 00:00:00,2026-01-07 00:00:00
552,38593,1,1642,2026-01-08 00:00:00.000,2026-01-08 00:00:00.000,1,,CCC12334,https://hdshfg.comdjh,1,0,,2026-01-07 00:00:00,2026-01-08 00:00:00
553,38593,1,1642,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,1,"uploads/document/b270a46bf34bcf2d7e8ab9e181fc9145ca8c6681f6c277fce0764e1c1a8e2249.pdf,",,https://chatgpt.com/c/69423f79-5f34-8321-b7c7-9eb575c68f7f,1,0,,2026-01-07 00:00:00,2026-01-07 00:00:00
559,38985,21164,1771,2025-12-15,2026-01-13,1,"https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/7b15d74abe6cb78688642a35cfa3c7bbe1d5afd5aed0f9420c06fcff5c2d1acb.pdf,",IICS12345,https://collarcheckbeta.com/dummy-certivicate-url,1,0,,2026-01-13 00:00:00,2026-01-13 00:00:00
560,39003,1,1220,2026-01-01 00:00:00.000,2026-01-31 00:00:00.000,1,"https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/2b1d47468788277c6865e74575900d509f1357b543dec85f74d138ea194c1e45.pdf,",cacsc62626,sbsbsb,1,0,,2026-01-13 00:00:00,2026-01-13 00:00:00
561,39005,1,1194,2026-01-07 00:00:00.000,2026-01-31 00:00:00.000,1,"https://ccpl-s3.s3.ap-south-1.amazonaws.com/uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",,,1,1,,2026-01-13 00:00:00,2026-01-13 00:00:00
562,38985,1,1220,2026-01-01 00:00:00.000,2026-01-14 00:00:00.000,0,"uploads/document/ca8aac7347807f2116319273dc910e0cae2684da2bb3897617ef93f2907d723c.jpg,",rrtyh ewrg,,1,0,,2026-01-14 00:00:00,2026-01-14 00:00:00
563,38985,1,1642,2026-01-14 00:00:00.000,2026-01-10 00:00:00.000,0,,,,1,0,,2026-01-14 00:00:00,2026-01-14 00:00:00
564,5014,9,1185,2025-12-15,2026-01-28,0,"uploads/document/3e78134761eac8f383f47ad092088d67d5b1896a587600bfc6e679cdc04eabf4.pdf,uploads/document/590321772afeb30aec516f3fe8efee8bcfd6b68b4e8289eb36d1ac5013a3037c.png,uploads/document/728addcc5748d5745eb86d2db11be1059436279e4c136e277da49754e05441a6.png,uploads/document/0eff9f07a32513a36a5cc36888150a3dca33d2419c221d3eadc534ea783c853f.jpeg,",,,1,0,,2026-01-14 00:00:00,2026-02-02 00:00:00
565,39039,3,948,2026-01-01 00:00:00.000,2026-01-31 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",,,1,0,,2026-01-16 00:00:00,2026-01-16 00:00:00
566,39046,3,309,2026-01-17 00:00:00.000,2026-01-17 00:00:00.000,0,,234234234,daqffafaf,1,1,,2026-01-17 00:00:00,2026-01-17 00:00:00
567,39046,1,309,2026-01-05 00:00:00.000,2026-01-08 00:00:00.000,0,,Assad’s,,1,0,,2026-01-17 00:00:00,2026-01-17 00:00:00
568,39053,1,1194,2026-01-20 00:00:00.000,2026-01-20 00:00:00.000,0,,gssh226266,,1,0,,2026-01-20 00:00:00,2026-01-20 00:00:00
569,39053,1,1194,2026-01-07 00:00:00.000,2026-01-16 00:00:00.000,0,"uploads/document/2b1d47468788277c6865e74575900d509f1357b543dec85f74d138ea194c1e45.pdf,",,,1,0,,2026-01-20 00:00:00,2026-01-20 00:00:00
570,39057,21166,1773,2025-12-03 00:00:00.000,2030-01-31 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",123269696,,1,0,,2026-01-21 00:00:00,2026-01-21 00:00:00
571,39054,1,309,2026-01-07 00:00:00.000,2026-01-21 00:00:00.000,0,,fgertw5r4 5y6t ,s hs sdfg ,1,1,,2026-01-21 00:00:00,2026-01-21 00:00:00
572,39080,3,1219,2026-01-01,2026-05-14,1,"uploads/document/fd6b91ef16cfbcfe0b2903fa6d3a0bad579fe3df462ae289feab4b8af2dc3fe5.pdf,",,,1,0,,2026-01-23 00:00:00,2026-01-23 00:00:00
573,39099,3,948,2025-01-24 00:00:00.000,2026-02-28 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",,,1,0,,2026-01-23 00:00:00,2026-01-23 00:00:00
574,39117,1,1220,2025-01-22 00:00:00.000,2026-04-30 00:00:00.000,1,"uploads/document/9a951f31da3157bbe508022fd3548adb9de533bd9e4b101c22a3e441023cccd5.pdf,",123123,,1,0,,2026-01-28 00:00:00,2026-01-28 00:00:00
575,39120,1,1642,2026-01-01 00:00:00.000,2026-01-29 00:00:00.000,0,"uploads/document/9a0214ced5eb65ac4d3d9360b4be0e5ccb3ad47c9124a7dd41b6490c059b4ce2.pdf,",cjnhg5245,,1,0,,2026-01-29 00:00:00,2026-01-29 00:00:00
576,39124,1,1642,2026-01-06 00:00:00.000,2026-01-29 00:00:00.000,0,,fxhnfgh45245,,1,0,,2026-01-29 00:00:00,2026-02-10 00:00:00
577,39080,2,1220,2026-01-01,2026-02-12,1,"uploads/document/38c9792d725c45dd431699e6a3b0f0f8e17c63c9ac7331387ee30dcc6e42a511.pdf,",,,1,0,,2026-01-30 00:00:00,2026-01-30 00:00:00
578,19,6,3,2026-01-16,2026-01-30,1,,,,1,0,,2026-01-31 00:00:00,2026-06-04 00:00:00
579,39137,1,1642,2026-02-03 00:00:00.000,2026-02-27 00:00:00.000,1,,,,1,0,,2026-02-03 00:00:00,2026-02-03 00:00:00
584,39169,1,424,2025-11-07 00:00:00.000,2026-02-27 00:00:00.000,1,"uploads/document/6afde3008b6246e26aa9b411c5f5be817eac62b2cf82c69ab44192ab8371d5a9.pdf,",,,1,0,,2026-02-06 00:00:00,2026-02-06 00:00:00
585,39001,1,1220,2026-02-06 00:00:00.000,2026-02-06 00:00:00.000,0,"\nuploads/document/a99649f012779bfd606da07102a3e412c0cd8ac164f6b2aee2820626f608ada3.jpg,\nuploads/document/a99649f012779bfd606da07102a3e412c0cd8ac164f6b2aee2820626f608ada8.jpg,",,,1,1,,2026-02-06 00:00:00,2026-02-06 00:00:00
586,39001,2,1642,2026-02-06 00:00:00.000,2026-02-28 00:00:00.000,1,"uploads/document/97fa8e2f2e9684d7aeab3c542637c11ba2b1f93b9d3d6d0da123ca93568fa11e.pdf,",,,1,1,,2026-02-06 00:00:00,2026-02-11 00:00:00
587,39210,2,309,2026-02-02 00:00:00.000,2026-02-09 00:00:00.000,0,"uploads/document/37f7d3c39f657f8628b66d6e9dd1817ea6e42167b383f1df0d3e37b763223dde.jpg,",,,1,0,,2026-02-09 00:00:00,2026-02-09 00:00:00
588,39124,21168,309,2026-02-03 00:00:00.000,2026-02-10 00:00:00.000,1,,,,1,0,,2026-02-10 00:00:00,2026-02-10 00:00:00
589,39001,1,1642,2026-02-12 00:00:00.000,2026-02-13 00:00:00.000,0,,,,1,1,,2026-02-13 00:00:00,2026-02-13 00:00:00
590,39001,2,1642,2021-02-13 00:00:00.000,2026-02-13 00:00:00.000,0,"uploads/document/ad59af350e5cca7de69fe78a8f2bf4fc7c043be5b368823504dd77aa0b18cd0c.pdf,",,,1,1,,2026-02-13 00:00:00,2026-02-13 00:00:00
591,38860,2,69,2026-02-03 00:00:00.000,2026-02-28 00:00:00.000,1,,,,1,1,,2026-02-13 00:00:00,2026-02-26 00:00:00
592,39210,1,309,2026-02-03 00:00:00.000,2026-02-14 00:00:00.000,0,,,,1,0,,2026-02-14 00:00:00,2026-02-14 00:00:00
593,39210,4,1194,2026-02-02 00:00:00.000,2026-02-14 00:00:00.000,0,,,,1,0,,2026-02-14 00:00:00,2026-02-14 00:00:00
594,39275,1,309,2026-02-02 00:00:00.000,2026-02-16 00:00:00.000,0,,,,1,0,,2026-02-16 00:00:00,2026-02-16 00:00:00
595,39001,1,1642,2018-02-16 00:00:00.000,2026-02-16 00:00:00.000,0,,,,1,1,,2026-02-16 00:00:00,2026-02-16 00:00:00
596,39001,1,1642,2026-02-16 00:00:00.000,2026-02-20 00:00:00.000,0,,,,1,1,,2026-02-16 00:00:00,2026-02-16 00:00:00
597,39001,1,1642,2018-02-16 00:00:00.000,2026-02-16 00:00:00.000,0,,,,1,1,,2026-02-16 00:00:00,2026-02-19 00:00:00
598,39001,1,1642,2026-02-04 00:00:00.000,2026-02-19 00:00:00.000,0,"uploads/document/3cad44784bd3cdaaf489a50008accfa1ecf5a0c85af94741ec5caac0aadd1711.pdf,",,,1,1,,2026-02-19 00:00:00,2026-02-19 00:00:00
599,39001,1,1642,2026-02-01 00:00:00.000,2026-02-20 00:00:00.000,0,,,,1,1,,2026-02-20 00:00:00,2026-02-27 00:00:00
600,39293,1,1642,2026-02-21 00:00:00.000,2026-02-22 00:00:00.000,1,"uploads/document/211cde9ec06aa5f1fbe5cf3dc902268101a7bc29fa37afc4ea66510049010afc.pdf,",,,1,1,,2026-02-21 00:00:00,2026-02-21 00:00:00
601,39001,2,1642,2022-02-27 00:00:00.000,2026-02-27 00:00:00.000,0,,,,1,1,,2026-02-27 00:00:00,2026-04-07 00:00:00
602,39314,1,309,2026-03-03 00:00:00.000,2026-06-26 00:00:00.000,1,,,,1,1,,2026-03-03 00:00:00,2026-03-03 00:00:00
603,39316,2,1642,2026-03-05,2026-03-10,0,,,,1,1,,2026-03-10 00:00:00,2026-03-10 00:00:00
604,39335,20257,1061,2025-11-26,2026-03-17,1,,,,1,1,,2026-03-26 00:00:00,2026-03-26 00:00:00
605,40061,20410,1236,2026-03-06 00:00:00.000,2026-04-30 00:00:00.000,1,"uploads/document/ed9e6c3473431b11ab442d9d41de8742754c8a21e84a5e66f09cca2c69d80728.jpg,",,,1,0,,2026-04-11 00:00:00,2026-04-11 00:00:00
606,38860,2,1642,2026-03-31,2026-04-28,1,,,,1,0,,2026-04-14 00:00:00,2026-04-14 00:00:00
607,40119,21173,1778,2026-05-12,2026-10-20,1,"uploads/document/82459dad3623634633aeb2de96ddabcfed5ac5350a209f7342b4c2477bb97a87.pdf,",,,1,0,,2026-05-26 00:00:00,2026-05-26 00:00:00
